gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,total_bps,total_influence,total_creativity,total_threat,total_xg,total_xa,total_xgi,total_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
5,453,Orel Mangala,16,1065,1100,1050,1125,1080,1080,3,18,1,6,Burnley,3,3,15.0,11.700000000000001,0.0,0.0,0.0,0.0,0.99,2.2,1.92,70,1,0
5,455,Scott McKenna,16,1065,1100,1050,1125,1080,1080,2,18,1,6,Burnley,3,27,47.2,1.3,9.0,0.19,0.03,0.22,2.95,2.2,1.92,90,2,0
5,469,Joe Worrall,16,1065,1100,1050,1125,1080,1080,2,18,1,6,Burnley,1,26,31.2,21.3,14.0,0.1,0.31,0.41,5.09,2.2,1.92,90,2,0
5,471,Anel Ahmedhodžić,17,1030,1040,1045,1020,1020,1060,2,14,2,18,Spurs,3,26,46.800000000000004,3.6999999999999997,21.0,0.48,0.0,0.48,6.890000000000001,11.0,1.5,90,1,0
5,474,Chris Basham,17,1030,1040,1045,1020,1020,1060,2,14,2,18,Spurs,4,14,31.0,2.6,6.0,0.0,0.0,0.0,2.96,11.0,1.5,90,0,0
5,476,Jayden Bogle,17,1030,1040,1045,1020,1020,1060,2,14,2,18,Spurs,7,18,36.0,0.4,17.0,0.14,0.0,0.14,0.72,11.0,1.5,85,6,1
5,482,Wes Foderingham,17,1030,1040,1045,1020,1020,1060,1,14,2,18,Spurs,9,62,116.4,0.0,0.0,0.0,0.0,0.0,6.890000000000001,11.0,1.5,90,3,0
5,485,Oliver McBurnie,17,1030,1040,1045,1020,1020,1060,4,14,2,18,Spurs,1,6,3.0,15.1,4.0,0.02,0.41,0.43,0.72,11.0,1.5,90,-1,0
5,493,Yves Bissouma,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,7,52,80.6,40.5,34.0,0.16000000000000003,0.24,0.4,4.55,1.29,1.5,90,1,0
5,501,Dejan Kulusevski,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,13,45,66.19999999999999,62.10000000000001,103.0,0.47,0.5700000000000001,1.03,4.42,1.29,1.5,90,10,1
5,504,James Maddison,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,22,77,108.6,148.20000000000002,98.0,1.25,1.63,2.88,4.55,1.29,1.5,90,1,0
5,506,Pedro Porro,18,1170,1230,1110,1150,1230,1310,2,14,1,17,Sheffield Utd,12,56,33.6,21.2,12.0,0.19,0.16,0.35,2.4,1.29,1.5,90,2,0
5,508,Sergio Reguilón,4,1100,1100,1110,1055,1090,1150,2,14,0,0,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,84,1,0
5,511,Cristian Romero,18,1170,1230,1110,1150,1230,1310,2,14,1,17,Sheffield Utd,20,72,88.8,2.3000000000000003,37.0,0.59,0.02,0.61,2.66,1.29,1.5,90,2,0
5,513,Pape Matar Sarr,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,15,55,76.2,41.8,104.0,0.8600000000000001,0.44999999999999996,1.31,2.45,1.29,1.5,79,2,0
5,516,Son Heung-min,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,8,43,28.799999999999997,106.19999999999999,70.0,0.26,0.72,0.98,4.38,1.29,1.5,79,2,0
5,519,Destiny Udogie,18,1170,1230,1110,1150,1230,1310,2,14,1,17,Sheffield Utd,18,62,48.8,41.900000000000006,47.0,0.15,0.47000000000000003,0.62,4.2,1.29,1.5,90,2,0
5,520,Guglielmo Vicario,18,1170,1230,1110,1150,1230,1310,1,14,1,17,Sheffield Utd,19,84,101.4,0.0,0.0,0.0,0.0,0.0,4.68,1.29,1.5,90,3,0
5,522,Nayef Aguerd,19,1100,1145,1055,1140,1150,1150,2,14,1,13,Man City,7,19,51.6,0.1,33.0,0.13,0.0,0.13,4.0,7.0,1.62,90,1,0
5,523,Michail Antonio,19,1100,1145,1055,1140,1150,1150,4,14,1,13,Man City,17,66,85.8,14.9,70.0,0.95,0.33,1.28,3.7800000000000002,7.0,1.62,66,2,0
5,524,Alphonse Areola,19,1100,1145,1055,1140,1150,1150,1,14,1,13,Man City,18,74,117.4,0.0,0.0,0.0,0.0,0.0,5.34,7.0,1.62,90,4,0
5,526,Jarrod Bowen,19,1100,1145,1055,1140,1150,1150,3,14,1,13,Man City,23,71,110.6,55.199999999999996,125.0,1.88,0.4,2.2800000000000002,5.34,7.0,1.62,90,2,0
5,528,Vladimír Coufal,19,1100,1145,1055,1140,1150,1150,2,14,1,13,Man City,6,34,44.2,29.199999999999996,0.0,0.0,0.23,0.23,5.34,7.0,1.62,86,4,0
5,532,Emerson Palmieri dos Santos,19,1100,1145,1055,1140,1150,1150,2,14,1,13,Man City,7,37,62.199999999999996,49.8,16.0,0.03,0.41000000000000003,0.44,5.34,7.0,1.62,90,1,0
5,539,Lucas Tolentino Coelho de Lima,19,1100,1145,1055,1140,1150,1150,3,14,1,13,Man City,9,45,75.2,80.1,57.0,1.4100000000000001,0.6,2.01,4.98,7.0,1.62,90,1,0
5,540,Declan Rice,1,1350,1365,1370,1370,1330,1360,3,15,2,9,Everton,7,58,65.2,30.400000000000002,33.0,0.25,0.33,0.5800000000000001,2.66,1.5,1.67,90,3,0
5,542,Tomáš Souček,19,1100,1145,1055,1140,1150,1150,3,14,1,13,Man City,10,43,64.6,42.0,22.0,0.37,0.02,0.39,4.380000000000001,7.0,1.62,86,1,0
5,544,Kurt Zouma,19,1100,1145,1055,1140,1150,1150,2,14,1,13,Man City,6,37,57.2,0.0,2.0,0.0,0.0,0.0,5.34,7.0,1.62,90,1,0
5,545,Rayan Aït-Nouri,20,1100,1100,1085,1105,1115,1100,2,11,1,11,Liverpool,2,17,37.800000000000004,34.7,10.0,0.21,0.1,0.31000000000000005,4.03,6.0,1.44,64,2,0
5,551,Craig Dawson,20,1100,1100,1085,1105,1115,1100,2,11,1,11,Liverpool,6,49,55.0,12.3,53.0,0.13,0.08,0.21000000000000002,4.86,6.0,1.44,90,1,0
5,558,Raúl Jiménez,10,1055,1175,1050,1180,1060,1170,4,14,1,12,Luton,4,9,23.0,9.0,36.0,0.31,0.13,0.44,7.92,1.67,1.89,61,2,0
5,559,João Victor Gomes da Silva,20,1100,1100,1085,1105,1115,1100,3,11,1,11,Liverpool,5,33,32.400000000000006,33.1,17.0,0.11000000000000001,0.08,0.19,4.61,6.0,1.44,90,2,0
5,563,Max Kilman,20,1100,1100,1085,1105,1115,1100,2,11,1,11,Liverpool,9,52,68.0,36.5,21.0,0.03,0.19,0.21999999999999997,4.93,6.0,1.44,90,1,0
5,565,Mario Lemina,20,1100,1100,1085,1105,1115,1100,3,11,1,11,Liverpool,5,28,28.199999999999996,7.5,28.0,0.8499999999999999,0.02,0.8699999999999999,4.93,6.0,1.44,77,2,0
5,567,Pedro Lomba Neto,20,1100,1100,1085,1105,1115,1100,3,11,1,11,Liverpool,10,55,55.0,150.7,77.0,0.9700000000000001,0.84,1.8099999999999998,4.93,6.0,1.44,90,5,1
5,569,José Malheiro de Sá,20,1100,1100,1085,1105,1115,1100,1,11,1,11,Liverpool,14,71,107.19999999999999,0.0,0.0,0.0,0.0,0.0,4.93,6.0,1.44,90,2,0
5,572,Nélson Cabral Semedo,20,1100,1100,1085,1105,1115,1100,2,11,1,11,Liverpool,7,46,51.6,21.400000000000002,3.0,0.02,0.15000000000000002,0.17,4.93,6.0,1.44,90,0,0
5,575,Tom Lockyer,12,1055,1090,1020,1060,1090,1120,2,14,2,10,Fulham,0,20,38.6,0.5,2.0,0.0,0.02,0.02,6.1899999999999995,5.5,1.89,90,2,0
5,576,Jack Robinson,17,1030,1040,1045,1020,1020,1060,2,14,2,18,Spurs,4,32,40.2,2.2,8.0,0.04,0.03,0.07,6.68,11.0,1.5,90,3,0
5,583,Manor Solomon,18,1170,1230,1110,1150,1230,1310,3,14,1,17,Sheffield Utd,1,4,3.2,0.6,0.0,0.0,0.0,0.0,0.26,1.29,1.5,79,1,0
5,584,Pau Torres,2,1160,1285,1140,1220,1180,1350,2,14,1,8,Crystal Palace,8,52,40.6,14.1,0.0,0.0,0.03,0.03,3.77,1.91,1.89,90,2,0
5,586,Tahith Chong,12,1055,1090,1020,1060,1090,1120,3,14,2,10,Fulham,4,9,11.8,5.1,8.0,0.02,0.05,0.06999999999999999,4.9,5.5,1.89,74,1,0
5,588,Ashley Young,9,1095,1100,1125,1125,1065,1080,2,15,1,1,Arsenal,4,45,36.0,85.8,0.0,0.0,0.5,0.5,5.77,6.0,1.67,86,1,0
5,590,Matheus Santos Carneiro Da Cunha,20,1100,1100,1085,1105,1115,1100,4,11,1,11,Liverpool,6,16,27.4,51.7,73.0,1.1099999999999999,0.36,1.47,4.59,6.0,1.44,60,2,0
5,591,Willian Borges da Silva,10,1055,1175,1050,1180,1060,1170,3,14,1,12,Luton,1,1,3.0,13.899999999999999,1.0,0.07,0.04,0.11000000000000001,4.0,1.67,1.89,90,6,1
5,594,Zeki Amdouni,6,1045,1050,1050,1050,1040,1050,4,18,2,16,Nott'm Forest,4,11,12.2,3.4000000000000004,31.0,0.08,0.02,0.1,3.45,3.25,1.92,63,8,1
5,595,Milos Kerkez,3,1100,1100,1055,1130,1145,1075,2,13,1,7,Chelsea,4,33,53.8,24.1,8.0,0.0,0.08,0.08,6.210000000000001,4.33,1.67,73,5,1
5,596,James Trafford,6,1045,1050,1050,1050,1040,1050,1,18,2,16,Nott'm Forest,4,37,69.80000000000001,0.1,0.0,0.0,0.0,0.0,4.72,3.25,1.92,90,2,0
5,597,André Onana,14,1125,1220,1130,1210,1120,1230,1,14,1,5,Brighton,11,59,101.4,0.0,0.0,0.0,0.0,0.0,5.3100000000000005,2.15,1.44,90,2,0
5,599,Moussa Diaby,2,1160,1285,1140,1220,1180,1350,3,14,1,8,Crystal Palace,22,76,106.8,75.7,95.0,0.8799999999999999,0.39,1.27,3.7199999999999998,1.91,1.89,90,5,1
5,601,Arnaut Danjuma Groeneveld,9,1095,1100,1125,1125,1065,1080,3,15,1,1,Arsenal,4,-1,12.200000000000001,15.3,86.0,0.56,0.14,0.7,3.05,6.0,1.67,90,2,0
5,602,Issa Kaboré,12,1055,1090,1020,1060,1090,1120,2,14,2,10,Fulham,2,16,4.6,16.6,12.0,0.05,0.26,0.31000000000000005,3.0700000000000003,5.5,1.89,90,2,0
5,603,Harvey Barnes,15,1105,1280,1050,1210,1160,1355,3,16,1,4,Brentford,12,38,54.0,24.1,35.0,0.73,0.56,1.29,1.52,1.53,1.67,82,3,0
5,604,Olu Aina,16,1065,1100,1050,1125,1080,1080,2,18,1,6,Burnley,0,18,23.0,0.8,2.0,0.02,0.01,0.03,3.29,2.2,1.92,90,2,0
5,605,Luca Koleosho,6,1045,1050,1050,1050,1040,1050,3,18,2,16,Nott'm Forest,4,8,3.0,38.599999999999994,11.0,0.1,0.12,0.22,3.17,3.25,1.92,75,2,0
5,611,Axel Disasi,7,1125,1190,1080,1150,1170,1230,2,13,2,3,Bournemouth,17,62,80.2,5.8999999999999995,56.0,0.52,0.05,0.5700000000000001,3.5100000000000002,1.8,1.67,90,5,1
5,613,Lesley Ugochukwu,7,1125,1190,1080,1150,1170,1230,3,13,2,3,Bournemouth,2,7,6.6,0.7,2.0,0.0,0.04,0.04,0.09000000000000001,1.8,1.67,90,3,0
5,614,Thomas Kaminski,12,1055,1090,1020,1060,1090,1120,1,14,2,10,Fulham,5,44,102.4,0.0,0.0,0.0,0.0,0.0,6.1899999999999995,5.5,1.89,90,1,0
5,616,Joško Gvardiol,13,1355,1365,1350,1360,1360,1370,2,14,2,19,West Ham,9,45,33.4,32.8,2.0,0.0,0.05,0.05,1.0899999999999999,1.45,1.62,90,1,0
5,617,Rasmus Højlund,14,1125,1220,1130,1210,1120,1230,4,14,1,5,Brighton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.44,63,2,0
5,626,Jarell Quansah,11,1240,1370,1210,1350,1270,1390,2,11,2,20,Wolves,1,2,2.2,0.1,0.0,0.0,0.0,0.0,0.4,1.45,1.44,82,2,0
5,631,Jacob Brown,12,1055,1090,1020,1060,1090,1120,4,14,2,10,Fulham,4,8,5.2,0.6,32.0,0.19,0.0,0.19,3.1199999999999997,5.5,1.89,73,2,0
5,638,Vini de Souza Costa,17,1030,1040,1045,1020,1020,1060,3,14,2,18,Spurs,3,16,28.599999999999998,12.600000000000001,12.0,0.06,0.0,0.06,4.55,11.0,1.5,90,2,0
5,639,Micky van de Ven,18,1170,1230,1110,1150,1230,1310,2,14,1,17,Sheffield Utd,14,78,58.400000000000006,6.1000000000000005,8.0,0.04,0.04,0.08,4.68,1.29,1.5,90,1,0
5,642,Edson Álvarez Velázquez,19,1100,1145,1055,1140,1150,1150,3,14,1,13,Man City,2,11,18.0,0.6,0.0,0.0,0.0,0.0,1.29,7.0,1.62,67,1,0
5,643,Max Aarons,3,1100,1100,1055,1130,1145,1075,2,13,1,7,Chelsea,4,46,47.6,39.1,2.0,0.02,0.16000000000000003,0.18000000000000002,6.02,4.33,1.67,90,6,1
5,663,Gustavo Hamer,17,1030,1040,1045,1020,1020,1060,3,14,2,18,Spurs,8,33,48.8,32.1,19.0,0.16,0.13999999999999999,0.30000000000000004,4.88,11.0,1.5,80,10,1
5,664,James Ward-Prowse,19,1100,1145,1055,1140,1150,1150,3,14,1,13,Man City,15,54,93.80000000000001,26.3,51.0,0.9500000000000001,0.12,1.07,3.84,7.0,1.62,90,7,1
5,678,Jérémy Doku,13,1355,1365,1350,1360,1360,1370,3,14,2,19,West Ham,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.62,89,9,1
5,688,Timothy Castagne,10,1055,1175,1050,1180,1060,1170,2,14,1,12,Luton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.89,90,8,1
5,691,Norberto Bercique Gomes Betuncal,9,1095,1100,1125,1125,1065,1080,4,15,1,1,Arsenal,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.67,65,2,0
5,693,Luke Thomas,17,1030,1040,1045,1020,1020,1060,2,14,2,18,Spurs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,90,1,0
5,713,Ibrahim Sangaré,16,1065,1100,1050,1125,1080,1080,3,18,1,6,Burnley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.92,90,2,0
5,715,Jean-Ricner Bellegarde,20,1100,1100,1085,1105,1115,1100,3,11,1,11,Liverpool,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.44,76,2,0
6,5,Gabriel dos Santos Magalhães,1,1350,1365,1370,1370,1330,1360,2,13,1,18,Spurs,3,21,34.2,2.2,0.0,0.0,0.01,0.01,1.69,1.67,1.5,90,1,0
6,8,Gabriel Fernando de Jesus,1,1350,1365,1370,1370,1330,1360,4,13,1,18,Spurs,7,26,38.0,11.600000000000001,58.0,0.81,0.05,0.86,0.18,1.67,1.5,76,2,0
6,13,Eddie Nketiah,1,1350,1365,1370,1370,1330,1360,4,13,1,18,Spurs,12,38,36.8,62.0,76.0,1.33,0.18,1.5099999999999998,1.62,1.67,1.5,90,1,0
6,14,Martin Ødegaard,1,1350,1365,1370,1370,1330,1360,3,13,1,18,Spurs,20,66,94.60000000000001,37.6,91.0,1.28,0.29000000000000004,1.5699999999999998,2.05,1.67,1.5,90,1,0
6,19,Bukayo Saka,1,1350,1365,1370,1370,1330,1360,3,13,1,18,Spurs,15,63,96.6,161.7,127.0,1.97,1.4300000000000002,3.4,2.29,1.67,1.5,90,13,1
6,20,William Saliba,1,1350,1365,1370,1370,1330,1360,2,13,1,18,Spurs,11,60,65.4,18.0,7.0,0.04,0.05,0.09,2.55,1.67,1.5,90,1,0
6,28,Matt Turner,16,1065,1100,1050,1125,1080,1080,1,14,2,13,Man City,10,58,69.39999999999999,0.0,0.0,0.0,0.0,0.0,5.55,15.0,1.4,90,1,0
6,29,Benjamin White,1,1350,1365,1370,1370,1330,1360,2,13,1,18,Spurs,10,63,68.80000000000001,63.1,6.0,0.0,0.41,0.41,2.55,1.67,1.5,90,4,0
6,31,Oleksandr Zinchenko,1,1350,1365,1370,1370,1330,1360,2,13,1,18,Spurs,4,28,14.2,38.1,4.0,0.0,0.06,0.06,1.4100000000000001,1.67,1.5,90,1,0
6,33,Cameron Archer,17,1030,1040,1045,1020,1020,1060,4,15,1,15,Newcastle,12,31,30.0,5.1,24.0,0.17,0.0,0.17,2.49,7.0,1.67,90,2,0
6,36,Matty Cash,2,1160,1285,1140,1220,1180,1350,2,13,2,7,Chelsea,22,72,113.6,20.7,129.0,1.4100000000000001,0.29000000000000004,1.7000000000000002,3.8800000000000003,3.8,1.73,90,6,1
6,42,Lucas Digne,2,1160,1285,1140,1220,1180,1350,2,13,2,7,Chelsea,16,65,65.6,102.0,15.0,0.02,0.36,0.38,3.43,3.8,1.73,90,5,1
6,43,Douglas Luiz Soares de Paulo,2,1160,1285,1140,1220,1180,1350,3,13,2,7,Chelsea,11,61,64.4,50.599999999999994,21.0,0.79,0.26,1.05,3.38,3.8,1.73,90,2,0
6,47,Boubacar Kamara,2,1160,1285,1140,1220,1180,1350,3,13,2,7,Chelsea,7,47,34.2,36.6,2.0,0.02,0.06999999999999999,0.09,3.8800000000000003,3.8,1.73,89,3,0
6,48,Ezri Konsa Ngoyo,2,1160,1285,1140,1220,1180,1350,2,13,2,7,Chelsea,9,57,56.0,2.4,2.0,0.0,0.01,0.01,3.8800000000000003,3.8,1.73,90,7,1
6,49,Emiliano Martínez Romero,2,1160,1285,1140,1220,1180,1350,1,13,2,7,Chelsea,9,47,43.2,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,3.8,1.73,90,6,1
6,50,John McGinn,2,1160,1285,1140,1220,1180,1350,3,13,2,7,Chelsea,14,56,54.99999999999999,34.0,62.0,1.05,0.24,1.2899999999999998,3.8800000000000003,3.8,1.73,74,3,0
6,52,Marvelous Nakamba,12,1055,1090,1020,1060,1090,1120,3,14,1,20,Wolves,2,28,27.2,50.3,0.0,0.0,0.24,0.24,3.15,3.25,2.02,90,2,0
6,60,Ollie Watkins,2,1160,1285,1140,1220,1180,1350,4,13,2,7,Chelsea,12,21,28.0,69.0,87.0,1.1300000000000001,0.08,1.21,3.38,3.8,1.73,90,9,1
6,63,Philip Billing,3,1100,1100,1055,1130,1145,1075,3,13,2,5,Brighton,6,26,47.6,63.8,50.0,0.77,0.14,0.91,8.2,7.5,1.36,81,2,0
6,65,Ryan Christie,3,1100,1100,1055,1130,1145,1075,3,13,2,5,Brighton,5,22,24.0,38.400000000000006,43.0,0.15,0.16,0.31000000000000005,6.52,7.5,1.36,81,5,1
6,66,Lewis Cook,3,1100,1100,1055,1130,1145,1075,3,13,2,5,Brighton,3,13,21.2,3.6,1.0,0.03,0.02,0.05,4.01,7.5,1.36,90,2,0
6,70,Lloyd Kelly,3,1100,1100,1055,1130,1145,1075,2,13,2,5,Brighton,1,12,8.8,1.3,2.0,0.0,0.01,0.01,2.14,7.5,1.36,82,1,0
6,72,Justin Kluivert,3,1100,1100,1055,1130,1145,1075,3,13,2,5,Brighton,4,-1,14.600000000000001,34.7,35.0,0.3,0.06,0.36000000000000004,3.01,7.5,1.36,63,2,0
6,77,Norberto Murara Neto,3,1100,1100,1055,1130,1145,1075,1,13,2,5,Brighton,13,67,139.2,0.0,0.0,0.0,0.0,0.0,8.43,7.5,1.36,90,1,0
6,85,Dominic Solanke,3,1100,1100,1055,1130,1145,1075,4,13,2,5,Brighton,14,36,62.599999999999994,44.60000000000001,70.0,0.78,0.07,0.85,8.43,7.5,1.36,90,6,1
6,86,Marcus Tavernier,3,1100,1100,1055,1130,1145,1075,3,13,2,5,Brighton,4,16,17.4,10.3,2.0,0.0,0.28,0.28,1.83,7.5,1.36,62,2,0
6,89,Illia Zabarnyi,3,1100,1100,1055,1130,1145,1075,2,13,2,5,Brighton,3,46,69.0,2.5999999999999996,4.0,0.0,0.02,0.02,8.43,7.5,1.36,90,0,0
6,96,Nathan Collins,4,1100,1100,1110,1055,1090,1150,2,16,1,9,Everton,12,58,42.800000000000004,16.1,23.0,0.13,0.44000000000000006,0.5700000000000001,1.26,1.8,1.95,90,1,0
6,101,Mark Flekken,4,1100,1100,1110,1055,1090,1150,1,16,1,9,Everton,12,67,82.6,0.0,0.0,0.0,0.0,0.0,3.2800000000000002,1.8,1.95,90,2,0
6,104,Aaron Hickey,4,1100,1100,1110,1055,1090,1150,2,16,1,9,Everton,8,47,28.0,6.5,3.0,0.04,0.04,0.08,3.18,1.8,1.95,72,1,0
6,105,Vitaly Janelt,4,1100,1100,1110,1055,1090,1150,3,16,1,9,Everton,7,24,17.6,20.5,30.0,0.27,0.16999999999999998,0.44,2.26,1.8,1.95,61,5,1
6,106,Mathias Jensen,4,1100,1100,1110,1055,1090,1150,3,16,1,9,Everton,15,66,78.80000000000001,125.4,32.0,0.1,1.12,1.2200000000000002,3.12,1.8,1.95,90,9,1
6,107,Keane Lewis-Potter,4,1100,1100,1110,1055,1090,1150,3,16,1,9,Everton,3,-1,3.0,1.9,38.0,0.7,0.04,0.73,1.15,1.8,1.95,88,2,0
6,108,Bryan Mbeumo,4,1100,1100,1110,1055,1090,1150,3,16,1,9,Everton,26,75,130.6,102.6,115.0,2.67,0.89,3.5599999999999996,3.2800000000000002,1.8,1.95,90,1,0
6,110,Christian Nørgaard,4,1100,1100,1110,1055,1090,1150,3,16,1,9,Everton,10,52,72.0,65.8,35.0,0.17,0.4,0.5700000000000001,3.18,1.8,1.95,90,2,0
6,112,Ethan Pinnock,4,1100,1100,1110,1055,1090,1150,2,16,1,9,Everton,10,57,67.6,22.7,26.0,0.45999999999999996,0.25,0.71,3.2800000000000002,1.8,1.95,90,1,0
6,113,David Raya Martin,1,1350,1365,1370,1370,1330,1360,1,13,1,18,Spurs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.5,90,2,0
6,114,Mads Roerslev Rasmussen,4,1100,1100,1110,1055,1090,1150,2,16,1,9,Everton,1,3,4.2,0.0,0.0,0.0,0.0,0.0,0.09,1.8,1.95,60,2,0
6,119,Yoane Wissa,4,1100,1100,1110,1055,1090,1150,4,16,1,9,Everton,15,37,34.4,5.7,107.0,2.2199999999999998,0.03,2.25,3.18,1.8,1.95,90,2,0
6,122,Simon Adingra,5,1100,1210,1070,1180,1135,1240,3,13,1,3,Bournemouth,2,8,9.0,13.4,15.0,0.1,0.03,0.13,0.98,1.36,1.36,87,2,0
6,126,Moisés Caicedo Corozo,7,1125,1190,1080,1150,1170,1230,3,13,1,2,Aston Villa,6,27,29.200000000000003,13.9,5.0,0.11,0.1,0.21,2.02,1.91,1.73,78,2,0
6,128,Mahmoud Dahoud,5,1100,1210,1070,1180,1135,1240,3,13,1,3,Bournemouth,1,3,5.8,14.3,0.0,0.0,0.03,0.03,0.6499999999999999,1.36,1.36,73,5,1
6,129,Lewis Dunk,5,1100,1210,1070,1180,1135,1240,2,13,1,3,Bournemouth,5,45,51.599999999999994,31.1,44.0,0.18000000000000002,0.09000000000000001,0.27,6.69,1.36,1.36,90,1,0
6,131,Pervis Estupiñán,5,1100,1210,1070,1180,1135,1240,2,13,1,3,Bournemouth,14,61,83.8,81.8,56.0,0.28,0.26,0.54,6.69,1.36,1.36,90,6,1
6,133,Billy Gilmour,5,1100,1210,1070,1180,1135,1240,3,13,1,3,Bournemouth,14,58,49.8,68.3,13.0,0.19999999999999998,0.49999999999999994,0.7,5.08,1.36,1.36,90,6,1
6,145,Robert Sánchez,7,1125,1190,1080,1150,1170,1230,1,13,1,2,Aston Villa,10,53,53.6,0.1,0.0,0.0,0.0,0.0,2.94,1.91,1.73,90,4,0
6,151,Joël Veltman,5,1100,1210,1070,1180,1135,1240,2,13,1,3,Bournemouth,7,33,39.0,15.8,17.0,0.07,0.04,0.11,2.98,1.36,1.36,90,1,0
6,152,Bart Verbruggen,5,1100,1210,1070,1180,1135,1240,1,13,1,3,Bournemouth,4,33,48.2,0.0,0.0,0.0,0.0,0.0,4.63,1.36,1.36,90,2,0
6,153,Adam Webster,5,1100,1210,1070,1180,1135,1240,2,13,1,3,Bournemouth,2,34,40.6,7.1,0.0,0.0,0.060000000000000005,0.060000000000000005,5.390000000000001,1.36,1.36,90,2,0
6,154,Danny Welbeck,5,1100,1210,1070,1180,1135,1240,4,13,1,3,Bournemouth,2,0,8.4,39.9,29.0,0.21000000000000002,0.23,0.44,3.0900000000000003,1.36,1.36,62,2,0
6,157,Ameen Al-Dakhil,6,1045,1050,1050,1050,1040,1050,2,19,1,14,Man Utd,1,17,9.0,11.700000000000001,10.0,0.09,0.19,0.28,4.779999999999999,4.2,1.62,90,2,0
6,160,Jordan Beyer,6,1045,1050,1050,1050,1040,1050,2,19,1,14,Man Utd,-1,11,22.2,0.4,0.0,0.0,0.0,0.0,2.14,4.2,1.62,90,1,0
6,161,Josh Brownhill,6,1045,1050,1050,1050,1040,1050,3,19,1,14,Man Utd,5,18,33.6,23.9,22.0,0.19,0.17,0.36,1.21,4.2,1.62,85,2,0
6,165,Josh Cullen,6,1045,1050,1050,1050,1040,1050,3,19,1,14,Man Utd,6,31,34.2,32.7,4.0,0.03,0.52,0.55,4.779999999999999,4.2,1.62,90,2,0
6,176,Connor Roberts,6,1045,1050,1050,1050,1040,1050,2,19,1,14,Man Utd,1,26,27.200000000000003,28.2,0.0,0.0,0.22,0.22,4.779999999999999,4.2,1.62,90,2,0
6,178,Charlie Taylor,6,1045,1050,1050,1050,1040,1050,2,19,1,14,Man Utd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.62,90,2,0
6,197,Levi Colwill,7,1125,1190,1080,1150,1170,1230,2,13,1,2,Aston Villa,9,48,32.199999999999996,22.0,18.0,0.24,0.21,0.45,2.94,1.91,1.73,90,2,0
6,199,Enzo Fernández,7,1125,1190,1080,1150,1170,1230,3,13,1,2,Aston Villa,4,24,45.8,154.8,52.0,1.3,1.17,2.4699999999999998,2.94,1.91,1.73,67,3,0
6,202,Conor Gallagher,7,1125,1190,1080,1150,1170,1230,3,13,1,2,Aston Villa,6,40,41.6,41.8,32.0,0.24000000000000002,0.38999999999999996,0.63,1.9500000000000002,1.91,1.73,90,2,0
6,210,Mykhailo Mudryk,7,1125,1190,1080,1150,1170,1230,3,13,1,2,Aston Villa,2,10,8.799999999999999,38.9,20.0,0.1,0.16,0.26,1.1400000000000001,1.91,1.73,60,3,0
6,211,Nicolas Jackson,7,1125,1190,1080,1150,1170,1230,4,13,1,2,Aston Villa,9,37,59.6,56.3,139.0,2.42,0.63,3.05,2.87,1.91,1.73,67,1,0
6,216,Raheem Sterling,7,1125,1190,1080,1150,1170,1230,3,13,1,2,Aston Villa,23,74,90.60000000000001,83.69999999999999,157.0,1.1400000000000001,0.74,1.88,2.94,1.91,1.73,90,2,0
6,217,Thiago Emiliano da Silva,7,1125,1190,1080,1150,1170,1230,2,13,1,2,Aston Villa,9,62,85.4,19.2,24.0,0.1,0.08,0.18,2.94,1.91,1.73,90,2,0
6,220,Joachim Andersen,8,1070,1100,1080,1120,1060,1085,2,14,1,10,Fulham,14,67,119.6,60.599999999999994,25.0,0.05,0.16,0.21,4.31,1.91,2.0,90,6,1
6,221,Jordan Ayew,8,1070,1100,1080,1120,1060,1085,3,14,1,10,Fulham,8,20,47.800000000000004,62.7,100.0,0.86,0.13,0.99,4.31,1.91,2.0,90,2,0
